CommentOwnerId,PostOwnerId,Weight
13165,676,1
836,16424,1
11097,16427,2
0,16427,1
12632,16147,1
14913,16452,1
8113,15906,1
8113,16199,1
16251,9035,1
471,13515,1
13727,16511,1
5041,16511,1
11097,16540,1
16613,11097,1
16540,924,2
381,16552,1
16310,381,1
33202,381,1
75,16530,1
5041,6478,1
10907,381,1
16613,6558,1
2647,6558,1
16613,10845,1
13285,10907,1
14904,16511,1
471,16558,1
96574,381,1
7966,16465,1
10814,11044,1
3167,381,1
35562,381,1
13891,381,2
9420,381,1
924,2861,1
16744,16743,3
16677,14313,1
6478,16754,1
381,13481,3
16761,13481,1
7848,2861,2
381,16791,1
17618,16816,1
16795,14175,1
11097,13686,1
381,16897,1
23492,13686,1
90149,13686,1
16897,381,3
6478,16966,1
13686,13727,1
15325,14904,3
15905,13686,2
3591,12632,1
14779,17047,2
381,12443,1
16964,13957,1
12858,13957,1
16964,13686,2
277,13686,1
381,13855,1
13736,14313,4
1426,2576,1
471,15361,3
1426,17208,7
381,15690,2
2647,17078,1
16024,17078,1
6478,17239,1
17256,17239,1
2861,10135,3
13417,16538,2
14913,16538,1
17309,17324,2
3151,17359,2
11097,17359,1
843,17381,1
1424,843,1
17397,15693,1
17359,11097,1
15361,6478,1
17415,381,1
21,15568,1
11097,17503,1
17535,17503,1
471,NULL,1
471,14044,1
2861,2452,1
0,7966,2
17535,16024,2
12241,16024,1
23459,16024,2
11097,807,1
17644,17614,1
11141,17614,1
14427,14533,1
16964,17670,1
471,11034,1
20372,11034,1
14904,17780,1
57130,17780,1
10879,2573,1
17619,15361,4
16284,17814,1
9123,16712,1
17806,16712,1
381,6514,1
14909,17116,2
15762,11097,1
381,17908,1
12876,17913,1
16704,5043,1
15027,9123,1
17939,9123,2
676,9123,2
0,9123,1
381,17596,2
50416,17987,1
16284,5044,2
15361,18012,1
381,18028,3
5044,16284,1
16538,15768,1
676,17933,1
14925,90,1
20642,90,1
17208,90,1
21,90,1
51492,14904,1
18019,15361,2
5043,676,1
13417,471,1
11097,17959,2
9420,17709,1
381,18235,1
18221,9420,1
18139,12515,1
18369,13023,1
676,18353,2
24024,18353,1
16284,17485,1
3592,18414,1
14779,15905,1
18282,13736,2
13736,836,5
12866,13413,1
18407,995,1
18529,924,2
18139,924,1
16284,18543,1
6478,18543,1
14703,18543,1
6550,18150,1
18557,17771,1
471,18369,1
12241,12867,1
18657,10049,1
471,10049,1
18632,18637,1
71961,18637,1
471,14487,1
18650,924,1
18660,1154,1
18721,17116,1
14736,471,1
18790,2573,4
16538,2573,1
13686,14736,1
18812,13891,1
676,14153,1
12515,6478,1
676,18150,2
11062,18150,1
10108,5200,1
13736,15412,1
18843,16220,1
18843,17646,1
381,18951,1
634,16024,1
9712,10135,1
14153,18969,2
1077,18969,1
0,13413,1
836,16135,1
13413,19054,1
15202,19054,1
6478,19054,1
19040,381,1
381,17794,1
11097,19095,1
12280,13518,1
19094,14904,1
15527,13291,1
19067,13686,2
21,19127,1
6478,19147,1
10620,15255,1
6478,15255,1
381,15255,2
381,19100,1
381,16928,1
14904,19185,2
6550,19185,1
471,19191,2
9814,18619,1
15527,19241,1
15361,587,1
16284,19172,2
21,20302,1
19261,723,1
381,12527,1
836,20338,2
836,20374,4
8820,20374,1
13891,17696,1
836,13450,4
20448,75,1
27250,75,1
14904,7966,1
20472,19085,1
14904,20509,1
9420,20509,4
2647,20525,1
16853,18098,1
12285,836,1
20544,836,1
16145,18843,1
676,18843,1
471,20576,1
471,20655,1
12557,13686,1
381,13518,1
16853,18843,1
12241,9322,1
31149,14519,1
1426,14519,1
17290,17635,1
18722,20748,1
381,20722,1
33716,15527,1
9420,20800,1
13002,18540,1
6550,8752,1
13518,19161,1
16220,20835,1
15527,14562,1
20635,16213,4
13727,16213,2
30890,20880,1
13450,14469,1
2608,13100,2
20585,20907,2
676,19065,1
16853,19065,1
13686,20722,1
836,20722,1
16686,20959,1
0,13686,1
13727,12237,1
12515,12237,1
16853,13630,1
381,10393,2
21082,21,1
836,18682,1
11096,2647,2
381,21184,1
471,21184,1
16756,2576,2
381,21233,2
381,21208,1
381,1244,1
12515,836,1
20884,17585,1
42082,21337,1
21024,16964,1
9465,836,3
9465,14734,1
13518,21024,3
13450,21024,2
35597,21024,1
73498,21024,1
381,20448,1
21433,17696,1
381,21462,1
6478,21462,1
836,21462,1
10446,21462,1
16853,21394,1
21488,21487,1
8820,13662,3
1426,13662,1
14013,13662,1
44790,13662,1
471,19212,1
21449,18156,1
19161,18315,1
381,6403,1
14904,14955,1
836,21691,1
20429,21608,1
381,21733,1
471,20974,1
21707,9420,2
17772,16853,2
8041,21854,1
21,21853,1
21858,8041,1
21895,1193,1
37113,1193,2
16853,8041,1
21829,6403,6
22045,21414,1
19161,2504,1
40135,22012,1
20759,8013,1
21825,8820,2
23127,22054,2
18416,20487,4
836,20487,1
12345,381,3
15527,11097,1
23199,18973,1
54534,836,3
23201,6550,2
23198,17290,1
9814,8013,1
723,23213,1
32014,23213,1
2742,21024,1
15768,20372,5
8013,11097,4
8752,23246,1
0,15402,1
12168,23285,1
19161,23304,1
10517,23278,1
18790,21995,1
23358,17250,1
33570,17250,1
30242,17250,1
23283,13100,2
23403,15412,1
105027,16050,1
20834,18022,1
29657,23452,1
23129,23469,1
381,23496,1
14588,23496,1
9123,23496,1
21825,13100,2
10019,13100,1
3070,13100,1
23664,13100,1
21990,19212,1
19212,21990,5
23492,18540,2
13100,10372,1
23536,10372,1
13005,10372,1
23658,10372,1
10372,23440,2
21,23562,2
836,23600,2
471,23600,2
2723,18540,1
12527,21392,1
14904,23640,1
23511,836,1
15527,23679,1
14560,13714,2
16853,23713,1
8820,23403,1
14360,14904,1
15412,14904,1
21024,22059,2
381,17116,1
5177,23714,1
19147,471,1
9123,23853,1
20372,23853,1
471,9420,2
3151,21719,2
23905,9123,1
12363,23850,1
836,21560,1
133,9085,1
836,23912,1
2723,15412,2
9123,23940,2
8479,23940,1
5177,23920,3
14904,24003,1
14904,23997,1
14904,23915,2
6550,23915,1
23850,13727,1
23847,12515,1
16294,17800,2
8820,14904,1
676,14360,3
24153,18540,1
13727,24235,1
24292,20635,2
24290,23204,2
21024,20635,1
24050,12515,1
8005,15569,1
9123,5143,2
9123,24355,1
8820,24355,1
9123,15533,1
24392,23262,1
37547,23262,1
24346,24409,1
8501,24409,2
381,24288,1
24453,8517,5
24439,24453,1
24355,8517,1
0,13023,1
43019,13023,1
20594,710,1
0,14360,1
24409,24629,1
23480,381,1
17596,24409,1
11098,12876,1
24635,18540,1
12729,23480,1
20392,24528,2
24696,836,8
836,24728,1
836,13518,2
471,24742,8
471,21560,1
10517,24813,2
676,8710,1
924,8710,1
17290,24795,1
21024,24913,1
836,24913,1
21560,21024,2
24899,924,1
9053,15412,1
21560,843,1
5279,21988,1
23714,9121,4
9123,25070,1
10049,23305,1
38887,23305,2
17596,24895,1
25216,23811,1
14904,25188,1
25188,14904,1
25188,14675,1
31316,14675,1
8337,19161,1
32637,843,1
15533,843,1
38887,843,1
78983,843,1
21024,25129,1
7763,14,1
14,24830,4
843,25309,1
21,10902,2
24711,10902,1
21748,14,1
25418,14904,2
29832,836,1
25432,24409,1
1426,24696,1
12384,16688,1
25043,24409,1
12384,13291,1
24409,25508,1
13291,12384,1
8005,14904,2
25580,924,1
13518,14211,1
12384,25631,1
19161,25631,1
25907,25631,1
38861,25631,1
381,25488,1
471,25488,3
381,24077,2
19161,25741,1
28780,25741,1
23240,25741,1
381,24346,1
12384,24346,2
381,20974,1
14372,25687,1
20618,843,1
15361,8085,1
33202,8085,1
381,12363,1
24409,12363,1
25755,25881,1
10902,24719,1
471,18692,2
21749,25157,1
381,25880,1
24895,25922,1
25922,24895,2
24696,21749,1
25881,836,1
21024,14736,1
16024,14736,1
2723,471,1
133,12858,1
31513,26058,3
15412,26096,1
471,24077,1
26019,14560,2
24719,26127,1
25640,14735,1
13391,26146,1
381,26181,1
14265,26146,1
70484,26146,1
17543,26146,1
8501,21381,1
25755,26260,1
26326,24253,1
26316,26127,1
0,24232,2
21686,10902,1
25755,NULL,1
26257,8820,1
54330,8820,1
78161,8820,1
35718,10396,1
26409,15501,3
39276,15501,1
15527,17384,1
26163,26444,1
44236,8820,1
0,26519,1
15412,13527,2
47791,13527,1
13727,8232,1
26475,25104,1
8820,24696,1
6567,18540,3
37951,18540,1
19161,26635,1
8005,26635,1
92050,26596,1
25628,20600,1
28756,20600,1
9988,18189,1
26126,924,3
26676,25311,1
25755,2576,1
26635,836,1
8501,26535,2
26535,8501,1
26810,25755,1
13727,26562,1
25800,14904,1
14904,16201,1
26800,836,1
76542,836,1
13235,8560,1
8005,26902,1
14779,26858,1
14779,9728,1
836,9728,1
24245,8560,2
25824,21,1
26941,21,1
25311,26649,1
836,9191,1
8005,9191,1
16024,25766,1
836,25766,2
27091,15202,1
8560,381,1
381,27135,1
25772,27171,2
381,25766,2
9121,22059,1
27279,5041,2
17978,27313,1
26415,27296,1
27197,26562,1
27396,26394,1
27250,26976,1
23305,10751,1
26939,13727,1
27356,27436,1
27435,26394,1
471,17267,1
16853,26019,1
8005,20585,1
25157,21608,1
16853,13023,1
18372,13023,1
26239,13023,1
27421,26141,1
13727,27426,3
11097,27540,1
27194,27567,2
1426,27567,1
27432,10456,1
26163,13727,1
27250,26477,1
27250,13165,1
471,23511,1
24996,26163,1
16853,23195,1
47403,23305,1
26163,24996,1
25800,27714,1
25157,21749,1
27768,27426,2
12384,27616,1
14904,21024,2
27432,26202,1
27788,10992,1
471,27822,1
381,27824,1
836,13727,1
21608,27868,2
27432,27868,1
8005,27896,1
21024,27902,1
26202,9123,1
17208,8820,1
27916,8820,1
96001,8820,1
27255,9053,1
381,16853,2
16853,27934,1
24996,20907,1
381,27992,1
21670,27992,1
676,27991,1
0,8820,1
25157,8820,1
21608,20410,2
28150,1256,1
88678,1256,1
381,28111,1
381,28234,1
28241,8560,1
77,836,1
471,5029,1
14588,5029,1
16220,3255,2
378,26562,1
836,26085,1
23437,5380,1
16783,14675,1
15412,28367,2
10462,25800,1
13891,28446,1
21024,21319,1
836,28482,1
28544,17640,1
9123,17290,1
554,11097,1
5211,836,2
42488,28450,1
13736,28628,1
28628,28665,1
28714,14372,1
28628,21560,1
9123,21560,1
26243,23480,2
40422,28746,1
9123,21254,2
21254,9123,2
28628,28802,2
381,28802,2
836,28868,2
73271,28883,1
47331,27347,1
27250,23305,1
26243,28938,1
28887,26709,2
25984,14675,1
843,29025,1
10884,2961,1
9253,2961,1
12384,3299,3
836,3299,2
21024,29083,1
836,14310,1
27303,14310,1
23703,14310,1
12384,29104,2
381,29112,1
27962,28628,1
29180,26425,1
29202,12345,1
9123,12345,1
8005,12345,2
12280,12345,1
836,21767,1
924,29257,1
58445,11097,2
29128,17208,1
43215,7812,1
17208,29298,1
29302,28628,1
8560,29350,1
836,29365,2
9123,29365,2
29365,836,2
13727,29204,1
21749,29401,1
836,29473,5
12384,19212,1
28562,5091,1
12384,28291,1
27250,29498,2
8560,29498,2
12384,29542,1
19161,29527,1
27250,10469,2
29479,15620,1
12384,29580,1
13242,15202,1
27279,29587,1
26394,12206,1
924,29564,1
25673,29564,1
27250,843,2
24885,6403,1
23305,27632,1
29701,27632,1
29701,13727,5
843,21319,1
21024,21560,1
11097,17310,1
12384,29790,2
836,29790,2
14981,10620,1
32182,29169,1
29064,17696,1
2576,29822,1
381,29844,2
27519,28694,1
29771,28628,3
33338,28628,1
12384,27768,1
21198,29896,1
27250,29914,1
27768,29905,1
10810,28628,1
8432,676,2
836,676,1
676,29534,1
29587,30024,1
32686,30024,1
836,27396,1
30039,28628,1
30051,28129,1
676,30099,1
836,30107,2
24996,29989,1
8878,29989,1
42742,25504,1
104371,25504,1
12384,30166,1
471,30136,1
676,25798,1
30094,9867,1
19161,30149,1
108,23773,1
26856,22000,1
30206,22000,1
12202,29987,1
25429,21024,1
836,30278,2
30290,14675,1
1077,8729,1
28049,19161,1
8729,9257,2
29886,NULL,1
8820,30344,1
836,30359,1
18843,30359,1
30170,8560,2
21024,17290,2
11014,26019,8
21,26019,1
676,30376,1
52338,30376,1
65867,30376,1
30437,30396,5
30376,29587,1
15527,29587,1
30450,18843,1
25429,29788,11
15412,29587,1
1426,30408,2
381,30599,1
76125,8560,2
28475,29587,1
30624,26444,2
71477,30437,2
29587,30693,1
19161,8560,1
23305,8560,2
30709,21232,1
30714,30635,2
28175,9123,1
30759,30408,1
26090,30071,1
836,30817,2
10881,381,1
30900,836,9
30408,8820,1
8820,14003,1
30859,29960,1
836,31012,5
30507,31012,1
57453,31012,1
8560,31016,1
29217,28012,1
19161,15689,1
18313,30982,1
31038,30212,2
2576,5055,1
381,9565,1
20372,9565,1
21,31127,1
9565,5055,2
31108,21464,2
2840,8517,1
38887,8517,1
45507,8517,1
29434,30890,1
5055,31083,2
5055,31182,1
30624,27768,1
27768,9123,1
15946,8820,1
381,31229,1
471,31229,1
31229,836,1
30314,16538,1
8560,20372,1
14013,2969,1
8560,29735,1
30624,31282,2
30376,31282,2
10372,30170,1
12345,29217,4
836,30928,1
43092,860,1
27432,NULL,2
29587,31391,1
381,31346,1
31418,29217,1
8552,9644,2
31298,26814,1
8820,8560,2
29428,30107,1
2511,13413,1
32650,29534,1
27818,31580,1
9420,23305,2
12345,23305,2
23305,9420,1
31580,27873,1
836,9388,2
381,31667,1
16579,2511,2
381,27873,1
15828,13736,1
8365,13736,1
30182,30675,3
8560,30182,1
27768,15412,1
29788,25429,5
27250,12384,2
30212,31831,1
27768,31831,1
31895,31831,1
9867,31874,1
381,31874,1
23200,28222,1
104758,28222,1
84758,28222,1
31905,30982,1
14904,29217,1
381,31911,1
19161,31929,1
29428,8560,1
25429,29208,1
18843,31947,1
33323,5279,1
27250,18818,1
8560,32029,1
32029,27983,1
32029,3077,1
836,32084,2
381,32084,1
30212,31599,6
31988,836,1
26522,30212,3
30212,23377,2
31513,23377,1
3466,17293,1
381,32130,1
836,32130,1
31971,3077,1
31513,2533,1
18171,10024,1
381,32161,1
381,26643,1
20463,32071,1
695,24651,2
32153,23581,1
20524,30107,1
381,4968,2
31513,31610,1
381,31434,7
9123,18315,1
32356,27647,1
105973,836,1
32379,23305,1
31513,18818,1
31424,836,1
17208,16764,1
24996,30056,1
381,32248,3
39547,32417,1
26394,20618,1
29217,32550,1
30212,32580,1
381,27976,1
16538,27976,1
381,32622,1
23305,32619,1
836,32660,1
25218,32660,1
29587,16872,1
31696,381,1
30212,31245,1
24885,12473,1
24119,31434,5
83553,31434,1
13235,30212,1
32508,NULL,1
26686,11097,1
62771,836,1
30928,32905,1
14675,32905,1
30006,836,1
98687,836,1
32905,14904,1
32913,16024,1
32936,8370,2
32966,32872,1
30212,13087,2
924,32936,1
38887,32230,1
33025,27916,1
14675,33128,1
33110,29575,1
32230,28937,1
33171,381,4
32440,29587,1
31599,924,1
33221,14675,3
381,32854,1
8820,32854,1
14560,26163,1
32361,33020,4
32230,30363,1
18843,30363,1
30928,33150,1
33150,30928,1
29284,27551,1
14657,14675,1
30928,33306,3
33306,14675,3
29575,15064,1
20407,924,3
30335,12515,1
32266,2932,1
30962,108,1
32177,33020,1
33393,12515,2
25548,33393,1
58555,33393,1
33188,26899,1
21319,836,1
33495,33447,1
13727,31736,1
16853,31736,1
33532,358,1
33509,8878,2
381,29182,1
836,19046,1
381,8370,2
381,33272,1
23305,33272,1
33814,32757,1
836,33831,1
381,26687,1
29353,33868,1
17305,24593,1
381,33948,1
381,26444,1
6648,26444,1
19161,33993,1
381,10899,1
33948,836,3
836,20618,2
836,27526,1
20618,31736,1
34037,1330,1
836,33716,4
26127,33716,1
34201,14588,1
33838,21608,1
27526,836,1
381,34227,1
30212,34269,1
32402,34269,1
381,34284,1
24000,34284,1
33603,34284,1
34270,33603,1
64760,836,1
23305,34177,1
381,23644,1
91724,23644,1
836,30835,1
35583,6648,2
24000,378,1
33716,836,3
26961,16024,2
16370,8820,3
27250,8820,1
25491,8820,1
33202,8820,2
2968,4668,1
65916,836,1
35420,24000,2
924,24575,1
63616,33701,1
50406,33701,1
381,30006,1
35465,2723,1
50739,2723,1
836,24696,1
471,30006,1
34253,26127,1
381,31456,1
14588,31456,1
381,35563,1
2968,35563,1
21433,33922,1
31434,35587,1
9123,31434,2
2975,35751,1
836,35764,1
9123,34130,1
776,30212,1
836,12515,2
35698,1330,1
14588,29580,1
35697,34130,1
9123,35829,2
32535,1330,1
35420,25426,1
16853,35872,1
35723,14588,1
35919,29575,1
36977,13957,1
79055,13957,1
30464,33922,1
15828,30464,4
836,32854,1
37086,30370,1
24000,37086,1
33701,37045,2
37022,1330,1
27460,19161,4
381,37128,1
37162,37128,1
35500,24593,2
37132,24593,1
24000,35902,1
17538,37187,1
37149,24409,1
8005,37186,1
381,37186,1
471,31092,1
24409,31092,1
836,26239,1
2968,28584,1
37153,30212,3
723,35541,3
32805,37298,2
381,37346,3
381,33242,1
19161,33242,1
17538,8013,1
19161,29587,2
29587,37395,1
6648,35449,1
37298,32805,1
836,28175,1
18465,33171,1
843,20544,1
73593,20544,1
25742,32637,1
37483,23305,1
381,37516,1
37484,18465,1
35644,37406,2
20372,16050,1
55122,16050,1
37626,37629,1
18418,37629,1
2968,29345,1
11097,8432,1
33646,26211,1
15527,37646,1
37109,37646,1
37561,2968,1
17777,122,1
17538,37747,1
16024,37761,1
710,37770,1
23305,37760,1
8432,NULL,1
35930,30964,2
14999,11097,1
37814,14904,1
29157,14904,1
36971,2647,1
37976,35650,1
18418,31599,1
18418,35812,1
37109,37999,1
23305,37991,1
30107,33020,1
37921,21,3
30212,37571,1
23402,11097,2
75,28556,2
38124,38118,1
8754,38098,1
35597,21426,1
47290,21426,1
38096,37539,1
38217,836,3
8005,38234,1
38245,21573,1
13714,1330,1
381,38314,2
38370,33338,1
381,38395,5
836,26700,1
23305,38438,1
33530,38419,1
38436,924,1
35644,34165,2
32402,38400,1
2968,38460,1
386,34028,3
471,38466,1
2968,38446,1
8005,16581,1
8995,843,1
381,38579,1
38551,38523,1
38584,21,1
38379,34028,1
38523,16024,1
37118,836,1
13618,17208,1
8820,38395,2
33202,13155,2
37363,836,1
381,30641,1
33134,14904,1
38355,38657,1
43705,38657,1
27768,38657,3
17484,17208,1
1424,23305,1
28175,23305,2
38791,381,2
37810,14675,2
39048,37460,2
20884,30212,1
28175,381,1
39187,30440,1
37866,1330,1
381,39196,2
381,39182,1
17538,39236,1
381,39258,1
39263,28129,1
39269,17310,1
37866,39208,1
1330,39287,1
1330,38377,1
38887,38377,1
381,39300,1
381,18984,1
26394,39325,1
23305,39325,1
5307,28129,1
14904,27122,1
19161,30884,1
30212,39465,1
39465,30212,1
13100,1330,1
21608,39117,1
381,39601,3
836,39601,1
39601,836,1
39608,39599,1
2968,39577,1
39656,11080,1
39664,836,2
18574,34089,1
10814,28915,1
836,39715,2
11097,39663,1
9003,2515,1
108127,25104,1
21,39814,1
2515,39814,2
27983,39814,1
924,39814,1
37059,39513,2
38887,39198,2
30107,39949,1
17538,39949,1
30335,18375,2
39965,12942,1
1426,18375,3
39992,30212,1
39929,836,5
24552,836,1
27916,10216,1
40035,14904,1
57244,836,1
36977,16911,1
25157,37109,1
37776,13748,2
30212,39547,1
41885,21608,1
30964,40224,1
37986,21608,1
14048,25157,4
78672,8820,1
21608,6567,2
19161,40330,1
836,40330,3
14904,33179,1
14904,29931,1
40372,14904,1
37932,27250,1
14372,40384,1
39949,21433,2
40345,31846,1
910,31846,1
32978,31846,1
63196,31846,1
471,39223,1
13736,28780,1
471,30107,1
471,24005,2
24005,471,2
30314,836,1
71064,37502,1
40584,39234,2
39007,31316,1
1424,31316,1
836,14284,1
17752,14284,1
18626,14284,3
8752,40665,4
676,24885,1
8005,31046,1
40711,30335,1
836,1424,1
35597,21608,1
33738,21608,1
60412,17484,1
30786,924,1
14372,9085,1
40751,924,1
39014,14904,1
41008,1330,1
26329,37537,1
41083,10902,1
19161,20618,2
33812,37626,1
21433,33812,1
40559,33812,1
90652,31316,1
381,9988,1
9988,201,3
836,41240,1
41204,41240,2
381,27944,1
381,41274,1
41345,27645,1
41260,1029,1
381,41388,1
41397,26562,1
29412,26562,2
39362,26562,1
38887,26562,1
29575,41467,1
13727,32220,2
41419,21608,6
33202,41487,2
30335,29451,2
14360,29451,1
24162,41454,1
41499,32901,1
41535,41525,1
19161,33386,1
20589,32599,4
41525,14675,1
41532,17208,1
41597,29451,2
41525,28175,1
41525,41616,4
381,41616,1
41460,38887,2
32220,38887,1
56654,8820,1
41385,24162,1
38744,38887,2
12438,24162,2
41616,41525,1
37001,1424,1
41036,14904,3
41419,41525,1
40029,38887,2
21024,41755,1
37376,33812,1
41717,39588,2
13727,41491,1
29587,41491,1
38887,41491,1
2511,41491,1
21608,41785,1
41491,24162,1
381,41823,1
40853,41823,1
41612,1330,1
381,41844,1
41801,13748,3
13727,41857,2
10372,26243,1
27616,34204,1
14874,34204,2
381,32860,1
29587,41913,1
41036,24162,1
41888,40853,4
15527,41478,1
41886,41957,1
41968,40853,3
41886,31316,1
381,41990,2
381,41995,2
40853,42008,2
381,42008,1
29575,40853,2
42000,40853,3
41886,27432,1
42008,40853,3
40853,39820,2
41987,27237,1
40853,42058,5
42058,17959,2
42058,27665,1
40853,41747,4
381,42081,1
41990,40853,1
42121,924,1
32963,40853,3
924,40853,2
42173,14588,1
26394,42173,1
2532,26009,1
381,42204,1
52696,14904,1
836,41886,2
25104,41886,1
41525,29824,1
43077,42255,1
836,32860,1
381,42224,1
42200,23305,1
6656,40853,1
381,42299,1
83943,16853,1
836,42322,1
42279,33637,1
68714,42358,1
381,42384,1
2968,42384,1
836,33338,3
40853,42023,1
40853,39580,1
41491,29064,1
381,8875,1
37986,40853,1
29575,42327,1
381,41626,1
1029,42586,1
34028,41419,3
381,32764,1
37736,26243,3
44789,26243,1
52768,26243,1
50249,26243,1
65916,26243,2
33183,15828,2
13748,38377,1
39637,38892,1
42895,30335,2
37986,42908,3
28175,26243,1
13748,42921,1
40176,40853,2
25750,40853,2
44039,37184,1
51708,37184,1
42613,42974,1
43019,6385,1
36977,30507,1
303,30507,2
40176,29781,1
18626,33338,1
26853,29781,3
40515,28175,3
18416,43141,3
43212,836,1
14675,836,1
43178,23091,1
42648,43228,1
43248,41234,1
42854,24593,1
924,43317,1
40740,43215,1
30335,14904,1
77504,836,3
381,27729,1
43374,27729,1
40055,16338,1
39116,16338,1
43294,43467,1
10640,43488,1
40540,41886,4
56981,41886,1
37184,38506,1
38506,43294,1
43458,14588,2
29575,43569,1
43528,9618,1
836,17047,1
29781,29601,1
29781,26202,1
10216,26202,1
15412,43714,2
43679,17047,2
43502,43294,1
43458,24575,3
43680,26243,1
10372,836,1
43077,23492,3
53726,23492,1
42422,18434,1
28175,17487,1
40801,31718,1
66612,43294,1
33738,43369,1
13515,43294,1
44057,39845,1
1029,37760,1
42409,4683,2
4683,26784,1
29575,44139,1
381,41093,1
0,44139,1
26562,25217,1
23305,43833,1
42082,40042,1
44551,40042,1
43890,44139,3
10620,44187,1
13330,18434,1
836,43865,1
21625,43865,3
43870,4683,2
23204,44297,1
29781,44290,1
44187,24409,1
40853,44339,1
39845,44339,1
40853,43680,1
44361,26955,1
381,44375,3
26562,43846,1
381,43846,1
54243,28175,1
28175,44396,1
40853,44436,2
40853,28175,2
11097,44464,2
18375,44464,1
44461,30107,1
15828,38492,4
38492,15828,3
53532,44519,1
43294,18434,1
11097,44539,1
44581,18434,1
44389,24162,1
10522,30359,1
26394,44680,2
28175,42238,1
44683,4683,2
3314,24215,1
381,44717,1
26394,40277,1
42238,28175,2
31434,44726,1
58927,44726,1
23240,29134,1
33728,836,1
43870,28713,1
38379,35812,1
44785,38379,4
39331,29134,1
44139,44680,1
29575,43801,1
924,38377,1
35399,43294,1
29587,45018,1
44755,44814,1
45136,44456,1
28175,42681,8
381,45172,2
16853,41204,1
836,45185,2
15325,28175,1
381,6458,1
18375,45222,1
45283,45282,2
32429,1426,1
45077,45261,1
28175,26394,1
28175,45336,1
15527,45290,1
44701,29217,1
47856,45441,1
16401,45448,2
40853,8478,1
15828,8478,1
40853,29587,1
42681,28175,2
26394,38355,2
44668,38355,2
28175,45433,2
31434,37059,1
44456,37059,1
8005,45515,1
23240,45515,1
23305,45578,1
16220,45591,1
4683,45591,1
29575,45570,1
45545,44114,1
45507,45627,1
41894,28175,1
28175,45675,1
26444,23240,1
45651,45507,5
26562,2515,1
45762,45763,3
45766,20327,1
45804,44340,1
41886,45827,1
26019,8878,2
1029,45845,1
1029,26329,1
41909,32745,1
44190,45507,1
45869,45531,1
44456,45458,1
43679,14904,1
45916,14904,1
31879,14904,1
44456,45901,1
29587,45901,1
16220,45901,3
45507,45901,1
8005,45957,1
15902,1029,2
41629,29587,5
29781,45996,1
44680,45531,1
30982,44680,1
44654,4683,1
46061,14283,1
8005,44477,1
4683,41460,3
26394,41807,1
1077,41807,1
46164,1029,2
14675,46132,2
28175,15828,4
42613,15250,3
33354,15250,2
30238,15250,1
41297,42417,1
43077,31434,2
15828,31434,1
41297,14904,1
27250,43870,1
26394,46307,1
381,46307,1
33202,41525,1
8878,46356,1
63327,33738,1
46547,33738,1
46309,33759,1
11097,46402,1
49172,41266,1
35644,45271,1
29134,46439,2
46490,42205,1
17484,46277,1
46293,46471,2
45507,46471,2
46293,44865,1
27432,46504,1
33759,46504,1
27432,28175,6
45610,27432,7
66873,29134,1
30472,46543,1
30472,30613,1
30472,45610,1
50593,1330,1
31086,10904,1
46590,38271,1
18297,16879,1
27818,16879,1
29587,46633,1
44139,39076,1
46590,800,1
9910,23240,2
28175,46703,2
28175,46712,2
61941,46712,1
14376,45374,1
381,39542,2
23240,39542,1
381,44456,1
46293,8013,1
39542,23240,2
35644,45610,2
46374,4683,1
46766,43870,1
44680,30578,1
46920,31086,1
45821,27432,1
94921,27432,1
46779,1426,1
44456,46893,1
27432,46980,3
28175,43461,1
41886,43461,1
35644,40791,4
30613,46880,1
44456,27432,1
24719,27432,1
18047,27432,1
43921,31434,1
47036,32492,2
59553,32492,1
35644,47061,2
10620,46924,1
13012,31434,1
27250,40853,2
29587,46691,1
13179,41886,1
33983,9420,1
381,46211,1
35644,41658,1
56981,41658,1
69263,8878,1
105377,33476,1
41377,924,5
20327,14904,1
59553,14904,1
27662,14904,1
45166,47233,1
27250,47233,1
45618,35644,1
43077,9085,3
45191,8878,2
9974,47144,1
11061,47144,1
32002,37822,1
35644,23437,1
47299,41929,1
33202,12942,1
14675,47377,1
836,47380,1
35644,44256,1
47366,40853,1
43077,41886,1
381,41834,1
45507,30397,1
100084,29781,1
18465,4683,1
381,40277,1
23240,40277,1
43705,43294,1
47473,29781,3
45374,29781,1
29587,15613,1
47380,35644,2
47475,47474,1
35817,15527,1
45507,47506,1
47078,28175,4
32390,37371,1
35644,47432,1
45507,21163,1
47497,21163,1
45821,35644,1
47564,30006,1
63402,20372,1
35644,21319,1
44139,21319,1
47568,21163,1
40853,47630,1
47630,40853,1
381,47659,2
53479,43384,1
8560,47623,2
44688,45166,1
43077,45166,2
47693,45166,1
42171,35644,1
61418,35644,1
40853,9663,1
44456,47792,1
47792,29134,1
31443,8560,2
35644,8560,1
836,47816,1
44139,47816,1
24593,38892,1
35644,47813,1
47842,41929,1
14675,47874,1
47877,47874,1
47473,44139,2
14675,47867,1
53479,47867,1
44114,47948,1
35644,40010,1
54096,38506,1
68589,49049,1
17784,19067,1
17208,43077,2
6550,43077,1
21232,45389,1
45166,47869,1
29134,49088,1
47869,29134,2
60135,32429,1
10640,9966,1
29587,43959,1
29587,37822,2
28175,37822,1
29587,46413,2
39830,46886,1
29781,46886,1
40853,49105,1
49003,30212,1
16879,924,2
13011,11097,2
